delivery_id,delivery_partner,package_type,vehicle_type,delivery_mode,region,weather_condition,distance_km,package_weight_kg,delivery_time_hours,expected_time_hours,delayed,delivery_status,delivery_rating,delivery_cost,z_score,is_anomaly
12119.0,delhivery,documents,scooter,same day,west,foggy,266.8,29.4,12,8,yes,delayed,2,1522.2,1.86702696780718,False
12120.0,amazon logistics,cosmetics,ev van,two day,south,foggy,244.7,48.39,10,16,no,delivered,5,1368.67,1.1939257933241103,False
12121.0,xpressbees,furniture,scooter,standard,east,stormy,197.2,23.56,10,24,no,delivered,3,1056.68,1.1556557473624605,False
12122.0,shadowfax,groceries,ev bike,two day,central,rainy,175.8,8.79,11,16,no,delivered,3,905.37,1.4805368813348934,False
12123.0,amazon logistics,cosmetics,van,express,central,rainy,221.9,20.71,12,6,yes,delayed,2,1221.63,1.8356890184062284,False
12124.0,dhl,cosmetics,scooter,express,south,cold,57.7,32.55,3,3,yes,delayed,3,436.15,-1.0340537609575504,False
12125.0,ekart,automobile parts,van,express,central,rainy,198.5,15.15,9,5,yes,delayed,2,1087.95,0.8615362760682972,False
12126.0,blue dart,documents,ev bike,same day,north,foggy,18.3,39.29,3,8,no,delivered,5,309.37,-1.0383858803667487,False
12127.0,ecom express,documents,ev bike,express,central,hot,262.2,44.67,6,7,no,delivered,3,1495.01,-0.07962978551139223,False
12128.0,dhl,electronics,bike,two day,east,foggy,211.4,30.08,10,16,no,delivered,5,1147.24,1.1927721577316674,False
12129.0,amazon logistics,clothing,ev van,express,south,foggy,38.1,47.0,3,2,yes,failed,1,381.5,-1.052245494463303,False
12130.0,ekart,pharmacy,scooter,express,north,clear,289.1,5.45,12,7,yes,delayed,3,1511.85,1.807627406204458,False
12131.0,ecom express,fragile items,truck,standard,west,foggy,288.1,19.32,14,24,no,delivered,4,1498.46,2.5007544545125344,True
12132.0,amazon logistics,pharmacy,scooter,same day,north,clear,170.2,4.53,4,8,no,delivered,3,964.59,-0.7313638819222441,False
12133.0,ekart,automobile parts,scooter,two day,west,clear,3.6,29.38,0,16,no,delivered,3,103.14,-1.9767371143401853,False
12134.0,fedex,pharmacy,ev van,same day,north,foggy,259.9,35.98,8,8,yes,delayed,3,1507.44,0.608620055208962,False
12135.0,amazon logistics,fragile items,ev bike,two day,east,stormy,270.2,7.13,16,16,yes,failed,1,1372.39,3.1192154685704647,True
12136.0,ekart,documents,ev van,express,east,clear,42.4,2.09,3,2,yes,delayed,2,268.27,-1.0306459842040243,False
12137.0,delhivery,documents,bike,same day,central,clear,144.6,48.3,3,8,no,delivered,5,967.9,-1.0079858793829712,False
12138.0,ekart,fragile items,scooter,two day,east,stormy,279.6,42.8,11,16,no,delivered,3,1526.4,1.492263696159071,False
12139.0,shadowfax,pharmacy,bike,same day,south,stormy,253.3,9.63,10,8,yes,delayed,2,1395.39,1.1673750021441498,False
12140.0,blue dart,furniture,van,standard,west,rainy,286.4,21.01,14,24,no,delivered,5,1495.03,2.4268033884099824,True
12141.0,dhl,automobile parts,van,two day,central,clear,213.8,3.02,5,16,no,delivered,3,1078.06,-0.3978177841892025,False
12142.0,ecom express,cosmetics,ev van,standard,east,hot,77.1,15.42,2,24,no,delivered,5,431.76,-1.3698219055233556,False
12143.0,delhivery,documents,scooter,standard,west,cold,213.8,11.03,8,24,no,delivered,5,1102.09,0.5892434801671128,False
12144.0,delhivery,pharmacy,truck,standard,central,stormy,130.1,22.79,7,24,no,delivered,3,718.87,0.269797608257096,False
12145.0,dhl,groceries,ev van,same day,east,rainy,211.9,7.79,8,8,yes,delayed,2,1182.87,0.5565361809633195,False
12146.0,delhivery,groceries,bike,two day,central,foggy,143.0,49.52,9,16,no,delivered,4,863.86,0.9086893520771296,False
12147.0,delhivery,fragile items,van,same day,central,cold,255.9,5.74,11,8,yes,delayed,2,1396.72,1.5475810958971632,False
12148.0,blue dart,cosmetics,van,express,north,rainy,184.2,36.39,10,5,yes,delayed,2,1080.17,1.166734563400262,False
12149.0,delhivery,electronics,bike,express,east,clear,114.3,15.6,3,4,no,delivered,4,668.3,-1.0079858793829712,False
12150.0,amazon logistics,pharmacy,van,same day,north,hot,80.9,44.39,4,8,no,delivered,4,637.67,-0.7313638819222441,False
12151.0,blue dart,pharmacy,scooter,standard,west,stormy,217.9,2.93,10,24,no,delivered,4,1098.29,1.166734563400262,False
12152.0,fedex,furniture,scooter,standard,west,cold,263.5,41.15,5,24,no,delivered,5,1440.95,-0.3734898792702447,False
12153.0,xpressbees,documents,scooter,express,north,foggy,282.3,12.51,12,7,yes,failed,1,1499.03,1.7843751894735997,False
12154.0,shadowfax,pharmacy,truck,express,north,hot,270.4,43.32,8,7,yes,failed,2,1531.96,0.5410512437626627,False
12155.0,shadowfax,automobile parts,van,same day,west,foggy,9.1,26.9,2,8,no,delivered,4,226.2,-1.3379200313817987,False
12156.0,dhl,electronics,ev bike,same day,south,hot,182.9,3.26,6,8,no,delivered,5,1024.28,-0.07969979580502849,False
12157.0,amazon logistics,pharmacy,van,standard,north,hot,215.8,6.84,10,24,no,delivered,5,1099.52,1.1939257933241103,False
12158.0,delhivery,automobile parts,ev bike,standard,north,rainy,66.1,36.74,6,24,no,delivered,5,440.72,-0.04964826365292083,False
12159.0,delhivery,groceries,truck,standard,central,cold,92.9,25.03,3,24,no,delivered,4,539.59,-1.0079858793829712,False
12160.0,amazon logistics,groceries,van,express,east,foggy,217.1,44.32,10,6,yes,delayed,3,1268.46,1.1939257933241103,False
12161.0,delhivery,documents,ev bike,same day,west,foggy,280.4,20.68,14,8,yes,delayed,2,1564.04,2.505918711627214,True
12162.0,blue dart,documents,ev bike,express,east,clear,59.6,47.42,3,3,yes,delayed,2,490.26,-1.0383858803667487,False
12163.0,blue dart,groceries,truck,standard,central,rainy,224.0,13.43,7,24,no,delivered,3,1160.29,0.22168294464297167,False
12164.0,delhivery,cosmetics,truck,standard,central,clear,128.3,16.11,2,24,no,delivered,3,689.83,-1.327431751292988,False
12165.0,blue dart,clothing,ev bike,same day,central,cold,93.9,25.47,2,8,no,delivered,3,645.91,-1.3534030866191789,False
12166.0,shadowfax,documents,ev bike,express,west,foggy,89.0,11.98,5,3,yes,delayed,3,530.94,-0.398434393809568,False
12167.0,shadowfax,automobile parts,ev bike,two day,north,clear,247.2,16.15,7,16,no,delivered,5,1284.45,0.2278893645719191,False
12168.0,delhivery,automobile parts,bike,same day,east,rainy,18.4,14.53,2,8,no,delivered,4,235.59,-1.327431751292988,False
12169.0,ecom express,documents,scooter,express,north,stormy,224.8,48.46,9,6,yes,delayed,2,1319.38,0.8880143044975803,False
12170.0,delhivery,groceries,van,standard,east,stormy,78.9,38.08,6,24,no,delivered,3,508.74,-0.04964826365292083,False
12171.0,xpressbees,groceries,truck,same day,east,stormy,95.6,5.75,9,8,yes,delayed,2,595.25,0.8412960263068908,False
12172.0,amazon logistics,documents,van,express,east,cold,214.0,6.33,6,6,no,delivered,5,1138.99,-0.08960065684012597,False
12173.0,fedex,clothing,ev bike,same day,central,cold,147.6,40.38,2,8,no,delivered,4,959.14,-1.3555998137494514,False
12174.0,fedex,electronics,van,express,south,foggy,18.3,28.1,3,2,yes,delayed,3,225.8,-1.0282298355897157,False
12175.0,delhivery,pharmacy,truck,standard,central,hot,237.5,10.39,6,24,no,delivered,3,1218.67,-0.04964826365292083,False
12176.0,ekart,electronics,ev bike,two day,west,clear,137.0,23.22,4,16,no,delivered,4,754.66,-0.7152822741586374,False
12177.0,amazon logistics,pharmacy,van,standard,east,clear,118.6,48.13,3,24,no,delivered,5,737.39,-1.052245494463303,False
12178.0,dhl,electronics,truck,same day,east,rainy,166.6,37.41,5,8,no,delivered,4,1045.23,-0.3978177841892025,False
12179.0,delhivery,clothing,ev bike,standard,south,foggy,202.3,32.44,10,24,no,delivered,4,1108.82,1.2281352239871464,False
12180.0,xpressbees,electronics,van,two day,west,foggy,284.2,38.11,10,16,no,delivered,5,1535.33,1.1556557473624605,False
12181.0,xpressbees,groceries,ev van,express,west,cold,20.3,47.43,2,2,no,delivered,5,293.79,-1.3592220210820967,False
12182.0,delhivery,documents,truck,same day,north,foggy,202.6,29.66,8,8,yes,delayed,2,1201.98,0.5892434801671128,False
12183.0,delhivery,documents,ev bike,standard,central,foggy,47.1,36.6,2,24,no,delivered,5,345.3,-1.327431751292988,False
12184.0,blue dart,documents,ev bike,two day,north,stormy,3.6,23.96,4,16,no,delivered,5,95.6674,-0.7233686741143186,False
12185.0,delhivery,automobile parts,ev bike,standard,north,clear,248.6,39.51,9,24,no,delivered,3,1361.53,0.9086893520771296,False
12186.0,shadowfax,groceries,ev bike,standard,east,cold,285.9,32.75,8,24,no,delivered,3,1527.75,0.5410512437626627,False
12187.0,blue dart,fragile items,truck,express,north,rainy,92.7,22.2,5,3,yes,delayed,3,580.1,-0.40835146786188853,False
12188.0,shadowfax,documents,ev bike,same day,west,cold,138.6,47.54,5,8,no,delivered,3,935.62,-0.398434393809568,False
12189.0,blue dart,furniture,van,express,south,hot,176.9,15.3,5,5,yes,delayed,3,980.4,-0.40835146786188853,False
12190.0,ecom express,electronics,ev van,express,south,stormy,181.4,46.09,12,5,yes,delayed,2,1095.27,1.8556583945065528,False
12191.0,xpressbees,documents,truck,standard,east,cold,250.3,10.14,5,24,no,delivered,3,1281.92,-0.4161428579153878,False
12192.0,dhl,electronics,ev bike,same day,central,clear,103.8,40.36,4,8,no,delivered,4,740.08,-0.7159357725733765,False
12193.0,dhl,electronics,scooter,express,north,hot,183.0,26.92,6,5,yes,failed,1,1045.76,-0.07969979580502849,False
12194.0,delhivery,clothing,scooter,two day,central,rainy,27.1,29.09,4,16,no,delivered,5,222.77,-0.6885400074729545,False
12195.0,delhivery,clothing,truck,express,west,cold,246.8,12.21,8,6,yes,delayed,2,1320.63,0.5892434801671128,False
12196.0,fedex,documents,ev van,same day,east,rainy,199.4,23.35,8,8,yes,delayed,2,1167.05,0.608620055208962,False
12197.0,delhivery,cosmetics,ev bike,express,central,foggy,180.4,22.33,6,5,yes,delayed,3,1018.99,-0.04964826365292083,False
12198.0,shadowfax,clothing,scooter,standard,west,hot,18.2,42.24,2,24,no,delivered,5,217.72,-1.3379200313817987,False
12199.0,dhl,pharmacy,ev van,same day,central,foggy,16.0,36.53,4,8,no,delivered,5,289.59,-0.7159357725733765,False
12200.0,blue dart,groceries,truck,same day,east,cold,26.2,26.3,1,8,no,delivered,4,309.9,-1.668420292871609,False
12201.0,fedex,groceries,truck,two day,east,foggy,70.2,41.93,7,16,no,delivered,5,476.79,0.28125007704922644,False
12202.0,fedex,automobile parts,ev van,same day,south,stormy,129.0,35.59,7,8,no,delivered,4,851.77,0.28125007704922644,False
12203.0,xpressbees,furniture,ev bike,same day,south,rainy,131.7,49.06,7,8,no,delivered,4,905.68,0.2125765841957515,False
12204.0,blue dart,documents,scooter,standard,north,cold,47.8,10.72,2,24,no,delivered,4,271.16,-1.3534030866191789,False
12205.0,fedex,documents,bike,two day,south,clear,133.7,17.99,3,16,no,delivered,5,722.47,-1.0282298355897157,False
12206.0,amazon logistics,clothing,scooter,standard,central,rainy,155.3,31.26,8,24,no,delivered,5,870.28,0.5521625682419922,False
12207.0,ekart,fragile items,scooter,same day,south,hot,30.9,45.41,1,8,no,delivered,4,390.73,-1.6613734042947983,False
12208.0,amazon logistics,pharmacy,scooter,same day,east,hot,38.1,35.01,2,8,no,delivered,4,395.53,-1.3731271070043622,False
12209.0,xpressbees,documents,truck,two day,south,rainy,223.4,28.46,7,16,no,delivered,4,1202.38,0.2125765841957515,False
12210.0,dhl,furniture,ev van,express,central,rainy,297.1,14.74,9,7,yes,delayed,3,1590.22,0.8746541693474935,False
12211.0,amazon logistics,furniture,truck,express,east,rainy,56.6,35.22,5,3,yes,delayed,3,438.66,-0.41048226938118504,False
12212.0,ecom express,electronics,van,standard,south,stormy,139.7,34.16,13,24,no,delivered,5,800.98,2.178206424509544,True
12213.0,ekart,automobile parts,scooter,express,central,foggy,57.1,42.85,4,3,yes,delayed,3,464.05,-0.7152822741586374,False
12214.0,ecom express,fragile items,ev bike,two day,north,clear,18.7,22.34,3,16,no,delivered,4,160.52,-1.0472738755203648,False
12215.0,delhivery,furniture,truck,standard,north,foggy,54.9,6.25,3,24,no,delivered,4,293.25,-1.0079858793829712,False
12216.0,blue dart,cosmetics,bike,two day,north,stormy,108.6,6.86,7,16,no,delivered,4,563.58,0.22168294464297167,False
12217.0,delhivery,electronics,van,standard,north,foggy,164.9,40.42,7,24,no,delivered,3,945.76,0.269797608257096,False
12218.0,dhl,automobile parts,scooter,express,north,cold,157.6,5.74,6,5,yes,delayed,2,855.22,-0.07969979580502849,False
12219.0,ecom express,pharmacy,van,express,west,stormy,135.7,28.03,9,4,yes,delayed,3,812.59,0.8880143044975803,False
12220.0,shadowfax,automobile parts,bike,two day,west,rainy,108.5,21.65,5,16,no,delivered,3,607.45,-0.398434393809568,False
12221.0,shadowfax,fragile items,scooter,same day,north,stormy,115.5,15.49,8,8,yes,delayed,3,723.97,0.5410512437626627,False
12222.0,delhivery,pharmacy,ev bike,two day,north,cold,3.6,41.17,2,16,no,delivered,3,132.01,-1.327431751292988,False
12223.0,fedex,documents,scooter,two day,central,cold,67.8,4.93,4,16,no,delivered,5,353.79,-0.7008598574299802,False
12224.0,dhl,cosmetics,bike,same day,central,clear,53.1,28.58,3,8,no,delivered,3,451.24,-1.0340537609575504,False
12225.0,fedex,furniture,scooter,same day,west,rainy,175.2,18.84,6,8,no,delivered,3,1032.52,-0.04611990111050912,False
12226.0,ekart,groceries,ev van,same day,west,stormy,134.6,4.43,9,8,yes,delayed,3,786.29,0.8615362760682972,False
12227.0,blue dart,cosmetics,ev van,same day,east,clear,66.5,38.0,1,8,no,delivered,5,546.5,-1.668420292871609,False
12228.0,ecom express,fragile items,truck,two day,south,foggy,40.3,19.66,4,16,no,delivered,4,260.48,-0.724725845517374,False
12229.0,shadowfax,clothing,ev bike,express,south,stormy,203.1,13.55,11,6,yes,delayed,2,1106.15,1.4805368813348934,False
12230.0,dhl,furniture,ev van,same day,east,clear,270.2,38.65,12,8,yes,delayed,3,1566.95,1.8290081345000155,False
12231.0,delhivery,fragile items,scooter,express,north,clear,77.4,8.58,3,3,no,delivered,3,462.74,-1.0079858793829712,False
12232.0,xpressbees,documents,van,express,central,stormy,184.8,46.83,10,5,yes,delayed,3,1114.49,1.1556557473624605,False
12233.0,fedex,groceries,bike,express,central,foggy,49.2,12.3,4,2,yes,delayed,2,332.9,-0.7008598574299802,False
12234.0,dhl,electronics,truck,standard,north,clear,73.2,23.67,4,24,no,delivered,5,437.01,-0.7159357725733765,False
12235.0,xpressbees,documents,ev van,two day,east,clear,55.8,15.56,3,16,no,delivered,3,325.68,-1.0448623000265271,False
12236.0,blue dart,pharmacy,bike,express,south,foggy,163.1,31.31,6,5,yes,delayed,3,959.43,-0.09333426160945842,False
12237.0,fedex,automobile parts,ev bike,same day,south,cold,13.7,45.56,2,8,no,delivered,5,305.18,-1.3555998137494514,False
12238.0,amazon logistics,furniture,van,standard,south,rainy,140.1,15.13,6,24,no,delivered,4,745.89,-0.08960065684012597,False
12239.0,fedex,documents,ev van,same day,east,foggy,270.4,13.21,8,8,yes,delayed,2,1491.63,0.608620055208962,False
12240.0,delhivery,fragile items,truck,standard,central,clear,42.8,27.43,2,24,no,delivered,5,296.29,-1.327431751292988,False
12241.0,ekart,clothing,van,same day,west,foggy,177.6,11.58,5,8,no,delivered,5,1022.74,-0.39991856411325055,False
12242.0,delhivery,clothing,bike,express,central,clear,13.5,1.46,1,2,no,delivered,3,121.88,-1.646877623203005,False
12243.0,fedex,furniture,truck,standard,south,rainy,165.6,39.46,7,24,no,delivered,3,946.38,0.28125007704922644,False
12244.0,dhl,fragile items,ev van,express,central,stormy,238.1,36.89,13,6,yes,delayed,2,1351.17,2.1471261228841896,True
12245.0,blue dart,clothing,bike,standard,east,foggy,59.2,36.54,5,24,no,delivered,4,405.62,-0.40835146786188853,False
12246.0,xpressbees,electronics,bike,standard,south,rainy,115.5,32.04,8,24,no,delivered,5,673.62,0.5269363052513212,False
12247.0,blue dart,cosmetics,ev van,two day,north,clear,125.5,44.37,5,16,no,delivered,5,760.61,-0.40835146786188853,False
12248.0,dhl,pharmacy,scooter,two day,central,rainy,258.9,29.26,11,16,no,delivered,5,1382.28,1.5108901461158415,False
12249.0,ecom express,cosmetics,truck,two day,north,hot,13.7,30.6,2,16,no,delivered,4,160.3,-1.3698219055233556,False
12250.0,delhivery,groceries,truck,standard,east,rainy,95.8,40.13,5,24,no,delivered,4,599.39,-0.36909413556293763,False
12251.0,ekart,clothing,van,same day,central,rainy,30.1,43.25,5,8,no,delivered,3,380.25,-0.39991856411325055,False
12252.0,ekart,documents,van,same day,west,clear,198.1,41.92,5,8,no,delivered,3,1216.26,-0.39991856411325055,False
12253.0,fedex,furniture,ev bike,express,north,stormy,154.4,33.82,9,5,yes,failed,2,923.46,0.9359900333686975,False
12254.0,ekart,groceries,scooter,same day,central,clear,160.5,6.69,4,8,no,delivered,4,922.57,-0.7152822741586374,False
12255.0,ecom express,automobile parts,scooter,express,east,rainy,53.3,20.53,9,3,yes,delayed,2,378.09,0.8880143044975803,False
12256.0,delhivery,documents,ev van,two day,south,foggy,111.8,22.63,7,16,no,delivered,4,626.89,0.269797608257096,False
12257.0,ecom express,documents,bike,standard,south,stormy,262.4,32.83,10,24,no,delivered,4,1410.49,1.2105623345005712,False
12258.0,fedex,clothing,scooter,express,central,hot,185.8,35.49,7,5,yes,delayed,2,1085.47,0.28125007704922644,False
12259.0,delhivery,pharmacy,ev bike,two day,east,hot,258.6,28.33,8,16,no,delivered,5,1377.99,0.5892434801671128,False
12260.0,blue dart,fragile items,truck,standard,south,clear,189.5,3.58,6,24,no,delivered,4,958.24,-0.09333426160945842,False
12261.0,delhivery,fragile items,scooter,two day,south,stormy,172.7,7.63,13,16,no,delivered,4,886.39,2.186472839717197,True
12262.0,ekart,documents,bike,same day,central,rainy,269.7,2.48,10,8,yes,delayed,2,1455.94,1.1768999861136842,False
12263.0,ekart,groceries,van,two day,south,stormy,150.8,45.65,10,16,no,delivered,5,890.95,1.1768999861136842,False
12264.0,shadowfax,cosmetics,bike,same day,east,cold,215.7,6.5,5,8,no,delivered,3,1198.0,-0.398434393809568,False
12265.0,ekart,electronics,truck,two day,north,clear,36.6,21.19,4,16,no,delivered,4,246.57,-0.7152822741586374,False
12266.0,xpressbees,cosmetics,van,two day,south,cold,56.2,6.59,3,16,no,delivered,5,300.77,-1.0448623000265271,False
12267.0,ekart,clothing,ev van,two day,west,cold,137.0,21.2,2,16,no,delivered,5,748.6,-1.3460096942494113,False
12268.0,ekart,electronics,ev bike,standard,west,cold,103.7,1.29,3,24,no,delivered,5,522.37,-1.0306459842040243,False
12269.0,ekart,clothing,van,two day,central,clear,70.8,27.17,3,16,no,delivered,4,435.51,-1.0306459842040243,False
12270.0,ekart,fragile items,truck,express,north,stormy,99.6,31.09,6,3,yes,delayed,3,641.27,-0.08455485406786362,False
12271.0,amazon logistics,cosmetics,ev bike,two day,east,rainy,205.4,36.96,7,16,no,delivered,4,1137.88,0.2312809557009331,False
12272.0,ekart,fragile items,scooter,standard,north,clear,193.0,0.67,8,24,no,delivered,5,966.29,0.5461725660229103,False
12273.0,ekart,cosmetics,truck,standard,west,clear,36.0,47.04,2,24,no,delivered,4,321.12,-1.3460096942494113,False
12274.0,ecom express,fragile items,bike,same day,north,clear,295.5,16.38,6,8,no,delivered,4,1626.64,-0.07962978551139223,False
12275.0,shadowfax,furniture,ev van,standard,north,foggy,210.1,0.67,9,24,no,delivered,5,1052.48,0.8542131229534062,False
12276.0,blue dart,fragile items,ev van,express,central,rainy,67.8,33.97,10,3,yes,delayed,3,490.91,1.166734563400262,False
12277.0,amazon logistics,electronics,ev van,express,north,clear,27.0,40.41,2,2,yes,delayed,3,306.23,-1.3731271070043622,False
12278.0,blue dart,pharmacy,scooter,standard,central,foggy,266.8,23.28,9,24,no,delivered,4,1403.84,0.8517173571478319,False
12279.0,blue dart,cosmetics,ev bike,same day,west,foggy,109.5,39.88,4,8,no,delivered,3,767.14,-0.7233686741143186,False
12280.0,fedex,automobile parts,truck,same day,east,foggy,69.8,1.49,4,8,no,delivered,4,453.47,-0.7008598574299802,False
12281.0,xpressbees,groceries,ev van,same day,north,stormy,85.3,9.82,7,8,no,delivered,4,555.96,0.2125765841957515,False
12282.0,blue dart,clothing,bike,express,south,rainy,81.2,23.05,9,3,yes,delayed,2,525.15,0.8517173571478319,False
12283.0,xpressbees,cosmetics,van,standard,south,rainy,233.0,23.16,8,24,no,delivered,4,1234.48,0.5269363052513212,False
12284.0,blue dart,electronics,bike,standard,south,rainy,193.7,34.66,7,24,no,delivered,3,1072.48,0.22168294464297167,False
12285.0,amazon logistics,cosmetics,ev van,express,south,rainy,104.7,23.38,4,4,yes,delayed,3,643.64,-0.7313638819222441,False
12286.0,delhivery,cosmetics,scooter,standard,north,cold,99.8,48.85,4,24,no,delivered,3,645.55,-0.6885400074729545,False
12287.0,fedex,cosmetics,bike,same day,south,stormy,287.1,17.04,9,8,yes,failed,2,1586.62,0.9359900333686975,False
12288.0,shadowfax,documents,bike,two day,north,clear,193.6,2.86,5,16,no,delivered,5,976.58,-0.398434393809568,False
12289.0,ekart,clothing,ev van,express,central,rainy,217.5,38.69,11,6,yes,delayed,2,1253.57,1.492263696159071,False
12290.0,shadowfax,pharmacy,truck,same day,central,clear,90.1,25.61,2,8,no,delivered,5,627.33,-1.3379200313817987,False
12291.0,xpressbees,groceries,bike,two day,south,cold,297.1,17.97,8,16,no,delivered,5,1539.41,0.5269363052513212,False
12292.0,shadowfax,groceries,van,express,north,clear,224.2,37.45,10,6,yes,delayed,3,1283.35,1.1673750021441498,False
12293.0,dhl,clothing,van,standard,central,clear,72.9,2.06,4,24,no,delivered,4,370.68,-0.7159357725733765,False
12294.0,xpressbees,groceries,ev bike,express,north,stormy,276.7,40.13,12,7,yes,failed,1,1553.89,1.7843751894735997,False
12295.0,xpressbees,fragile items,scooter,standard,west,foggy,117.2,4.25,4,24,no,delivered,4,598.75,-0.7305025789709575,False
12296.0,ekart,automobile parts,bike,two day,north,rainy,21.3,13.14,4,16,no,delivered,4,145.92,-0.7152822741586374,False
12297.0,xpressbees,groceries,ev bike,two day,north,foggy,113.2,27.5,4,16,no,delivered,5,648.5,-0.7305025789709575,False
12298.0,ecom express,clothing,van,standard,central,foggy,243.2,3.53,8,24,no,delivered,5,1226.59,0.5654662744945894,False
12299.0,amazon logistics,electronics,bike,express,east,clear,130.4,27.73,7,4,yes,delayed,2,785.19,0.2312809557009331,False
12300.0,xpressbees,clothing,van,standard,south,foggy,156.7,3.34,9,24,no,delivered,4,793.52,0.8412960263068908,False
12301.0,xpressbees,electronics,van,two day,north,hot,145.3,4.69,5,16,no,delivered,5,740.57,-0.4161428579153878,False
12302.0,amazon logistics,cosmetics,scooter,two day,west,cold,286.6,0.92,9,16,no,delivered,5,1435.76,0.8730441807830512,False
12303.0,ekart,pharmacy,scooter,express,east,stormy,14.1,10.52,4,2,yes,delayed,2,152.06,-0.7152822741586374,False
12304.0,xpressbees,fragile items,bike,same day,north,clear,83.2,34.35,4,8,no,delivered,3,619.05,-0.7305025789709575,False
12305.0,blue dart,documents,ev van,same day,west,hot,233.8,8.53,7,8,no,delivered,5,1294.59,0.22168294464297167,False
12306.0,dhl,fragile items,bike,two day,east,rainy,18.9,4.16,6,16,no,delivered,3,106.98,-0.07969979580502849,False
12307.0,ecom express,clothing,truck,two day,central,clear,104.4,49.16,2,16,no,delivered,4,669.48,-1.3698219055233556,False
12308.0,ekart,documents,bike,same day,west,hot,260.5,48.27,5,8,no,delivered,5,1547.31,-0.39991856411325055,False
12309.0,amazon logistics,automobile parts,ev bike,express,east,rainy,30.7,11.98,4,2,yes,delayed,3,239.44,-0.7313638819222441,False
12310.0,dhl,fragile items,van,same day,north,stormy,50.3,5.74,4,8,no,delivered,3,368.72,-0.7159357725733765,False
12311.0,blue dart,pharmacy,ev van,same day,south,stormy,98.6,42.2,7,8,no,delivered,5,719.6,0.22168294464297167,False
12312.0,delhivery,pharmacy,bike,same day,south,stormy,216.5,31.69,12,8,yes,failed,1,1277.57,1.86702696780718,False
12313.0,fedex,cosmetics,scooter,standard,central,foggy,111.0,1.19,7,24,no,delivered,4,558.57,0.28125007704922644,False
12314.0,fedex,fragile items,van,standard,south,foggy,248.7,38.79,12,24,no,delivered,4,1359.87,1.918099967847904,False
12315.0,fedex,documents,bike,same day,east,clear,3.6,39.83,1,8,no,delivered,3,230.99,-1.6829697919091868,False
12316.0,delhivery,electronics,van,two day,central,hot,20.3,0.67,1,16,no,delivered,4,102.61,-1.646877623203005,False
12317.0,ekart,clothing,van,two day,north,hot,252.4,17.52,10,16,no,delivered,3,1314.56,1.1768999861136842,False
12318.0,delhivery,groceries,van,same day,west,clear,115.7,18.35,5,8,no,delivered,3,733.55,-0.36909413556293763,False
12319.0,ekart,documents,truck,two day,central,hot,151.6,3.91,7,16,no,delivered,5,769.73,0.23080885597752332,False
12320.0,ecom express,furniture,scooter,standard,central,cold,271.9,24.66,6,24,no,delivered,5,1433.48,-0.07962978551139223,False
12321.0,blue dart,clothing,scooter,two day,east,hot,41.1,7.69,3,16,no,delivered,5,228.57,-1.0383858803667487,False
12322.0,xpressbees,pharmacy,van,standard,south,rainy,188.7,0.92,11,24,no,delivered,5,946.26,1.4700154684180302,False
12323.0,delhivery,cosmetics,truck,express,north,hot,224.1,1.86,4,6,no,delivered,4,1176.08,-0.6885400074729545,False
12324.0,shadowfax,electronics,van,express,east,rainy,138.8,32.52,7,4,yes,failed,2,841.56,0.2278893645719191,False
12325.0,ecom express,documents,van,standard,central,hot,75.4,41.36,2,24,no,delivered,4,501.08,-1.3698219055233556,False
12326.0,dhl,furniture,ev van,express,east,rainy,6.9,6.38,7,2,yes,delayed,3,103.64,0.2384181925791455,False
12327.0,blue dart,electronics,truck,same day,west,cold,172.1,8.97,5,8,no,delivered,4,987.41,-0.40835146786188853,False
12328.0,shadowfax,pharmacy,bike,standard,south,hot,56.9,28.38,3,24,no,delivered,5,369.64,-1.0247581521910551,False
12329.0,ekart,cosmetics,van,standard,west,hot,73.8,19.27,2,24,no,delivered,3,426.81,-1.3460096942494113,False
12330.0,ecom express,groceries,bike,express,east,stormy,101.6,17.51,10,4,yes,delayed,2,610.53,1.2105623345005712,False
12331.0,amazon logistics,electronics,ev van,standard,south,clear,176.1,22.9,6,24,no,delivered,5,949.2,-0.08960065684012597,False
12332.0,shadowfax,furniture,ev bike,two day,south,clear,265.8,26.6,5,16,no,delivered,4,1408.8,-0.398434393809568,False
12333.0,shadowfax,fragile items,van,express,west,hot,223.5,39.98,7,6,yes,failed,1,1287.44,0.2278893645719191,False
12334.0,shadowfax,documents,scooter,same day,north,cold,167.0,40.2,5,8,no,delivered,4,1055.6,-0.398434393809568,False
12335.0,xpressbees,fragile items,ev bike,same day,central,foggy,31.4,31.4,3,8,no,delivered,5,351.2,-1.0448623000265271,False
12336.0,fedex,fragile items,scooter,express,central,cold,55.4,8.69,4,3,yes,delayed,2,353.07,-0.7008598574299802,False
12337.0,ecom express,documents,ev bike,express,central,rainy,81.2,8.21,7,3,yes,failed,1,480.63,0.24291824449159863,False
12338.0,dhl,pharmacy,ev van,standard,central,foggy,178.7,29.99,9,24,no,delivered,4,983.47,0.8746541693474935,False
12339.0,delhivery,electronics,scooter,two day,central,foggy,204.0,26.98,8,16,no,delivered,5,1100.94,0.5892434801671128,False
12340.0,xpressbees,furniture,truck,two day,central,clear,87.6,13.45,3,16,no,delivered,5,478.35,-1.0448623000265271,False
